
9 184.105.64.238 (100ge4-1.core1.lon3.he.net) 208.027ms    AS6939 184.104.0.0/15
10 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 215.302ms    AS6939 216.66.80.0/20
11 185.98.161.2 () 364.661ms    AS200507 185.98.160.0/22
12 41.74.240.106 () 363.616ms    AS11259 41.74.240.0/20
13 41.74.250.30 () 292.589ms    AS11259 41.74.240.0/20

1561537942.8; 2019-06-26 01:32:22.800712;  dac-bd--119.40.82.245--AS24122; 41.70.201.96--41.70.192.0/18--AS37081; 116940
src=119.40.82.245 dst=41.70.201.96
1 119.40.82.129 () 0.528ms    AS24122 119.40.82.0/24
2 10.10.2.17 () 0.785ms    ASNone None
3 10.10.1.13 () 0.668ms    ASNone None
4 10.10.1.66 () 0.815ms    ASNone None
5 103.7.248.61 () 4.544ms    AS10075 103.7.248.0/22
6 163.47.159.154 () 1.462ms    AS10075 163.47.159.0/24
7 163.47.159.50 () 52.852ms    AS10075 163.47.159.0/24
8 27.111.228.81 (6939.sgw.equinix.com) 49.188ms    AS7713 27.111.228.0/22
9 184.105.65.14 (100ge11-1.core1.mrs1.he.net) 186.293ms    AS6939 184.104.0.0/15
10 184.105.222.21 (100ge4-2.core1.par2.he.net) 200.06ms    AS6939 184.104.0.0/15
11 184.105.223.253 (100ge11-1.core1.lon2.he.net) 204.235ms    AS6939 184.104.0.0/15
12 184.105.64.238 (100ge4-1.core1.lon3.he.net) 208.263ms    AS6939 184.104.0.0/15
13 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 239.286ms    AS6939 216.66.80.0/20
14 185.98.161.2 () 359.911ms    AS200507 185.98.160.0/22
15 41.74.240.122 () 351.012ms    AS11259 41.74.240.0/20
16 197.216.102.14 () 352.164ms    AS11259 197.216.0.0/15
17 41.210.240.104 () 352.964ms    AS37081 41.210.192.0/18
18 41.210.241.48 () 355.47ms    AS37081 41.210.192.0/18
19 41.210.243.218 () 356.444ms    AS37081 41.210.192.0/18
20 41.210.243.221 () 365.503ms    AS37081 41.210.192.0/18
21 41.70.201.96 () 5626.497ms    AS37081 41.70.192.0/18

1561537953.48; 2019-06-26 01:32:33.480936;  hkg-cn--213.254.227.26--AS3257; 41.222.200.177--41.222.200.0/24--AS37593; 116941
src=213.254.227.26 dst=41.222.200.177
1 213.254.227.25 (ae1-46.cr1-hkg1.ip4.gtt.net) 0.279ms    AS8928 213.254.227.0/24
2 89.149.137.201 (xe-9-1-5.cr1-lon1.ip4.gtt.net) 178.811ms    AS3257 89.149.128.0/18
3 46.33.78.58 (ip4.gtt.net) 182.244ms    AS3257 46.33.64.0/19
4 185.148.112.98 (pe2-nce024.pt.lis.as37468.angolacables.ao) 207.383ms    AS37468 185.148.112.96/30
5 185.148.112.147 () 322.313ms    AS37468 185.148.112.146/31
6 197.149.149.149 (pe2-nc023.ang.lua.as37468.angolacables.ao) 329.269ms    AS37468 197.149.149.148/30
7 197.149.151.18 (pe2-ne022.ang.lua.as37468.angolacables.ao) 320.382ms    AS37468 197.149.151.18/32
8 197.149.149.170 () 318.071ms    AS37468 197.149.148.0/22

1561537956.86; 2019-06-26 01:32:36.860885;  nrt-jp--203.181.248.51--AS7660; 41.70.142.181--41.70.128.0/18--AS37081; 116942
src=203.181.248.51 dst=41.70.142.181
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 1.104ms    AS7660 203.181.248.0/23
2 203.181.249.39 (nictixp1-vlan7.jp.apan.net) 0.369ms    AS7660 203.181.248.0/23
3 210.171.224.40 (as6939.ix.jpix.ad.jp) 0.641ms    AS4775 210.171.224.0/23
4 184.105.213.117 (100ge11-1.core1.sea1.he.net) 82.006ms    AS6939 184.104.0.0/15
5 184.105.223.194 (100ge4-2.core1.msp1.he.net) 114.873ms    AS6939 184.104.0.0/15
6 184.105.223.177 (100ge13-1.core2.chi1.he.net) 122.831ms    AS6939 184.104.0.0/15
7 184.105.223.162 (100ge16-1.core1.nyc4.he.net) 142.501ms    AS6939 184.104.0.0/15
8 72.52.92.165 (100ge16-2.core1.lon2.he.net) 239.055ms    AS6939 72.52.92.0/24
9 184.105.64.238 (100ge4-1.core1.lon3.he.net) 205.689ms    AS6939 184.104.0.0/15
10 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 212.969ms    AS6939 216.66.80.0/20
11 185.98.161.2 () 361.737ms    AS200507 185.98.160.0/22
12 41.74.240.122 () 362.949ms    AS11259 41.74.240.0/20
13 197.216.102.14 () 376.749ms    AS11259 197.216.0.0/15
14 41.210.240.173 () 364.31ms    AS37081 41.210.192.0/18
15 41.210.241.48 () 360.619ms    AS37081 41.210.192.0/18
16 41.210.243.218 () 360.18ms    AS37081 41.210.192.0/18

1561537964.74; 2019-06-26 01:32:44.744927;  nrt-jp--203.181.248.51--AS7660; 197.241.162.191--197.241.128.0/17--AS37081; 116943
src=203.181.248.51 dst=197.241.162.191
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 0.305ms    AS7660 203.181.248.0/23
2 203.181.249.39 (nictixp1-vlan7.jp.apan.net) 0.439ms    AS7660 203.181.248.0/23
3 210.171.224.40 (as6939.ix.jpix.ad.jp) 0.63ms    AS4775 210.171.224.0/23
4 184.105.213.117 (100ge11-1.core1.sea1.he.net) 82.078ms    AS6939 184.104.0.0/15
5 184.105.223.194 (100ge4-2.core1.msp1.he.net) 114.632ms    AS6939 184.104.0.0/15
6 184.105.223.177 (100ge13-1.core2.chi1.he.net) 122.757ms    AS6939 184.104.0.0/15
7 184.104.193.37 () 144.511ms    AS6939 184.104.0.0/15
8 72.52.92.165 (100ge16-2.core1.lon2.he.net) 209.224ms    AS6939 72.52.92.0/24
9 184.105.64.238 (100ge4-1.core1.lon3.he.net) 208.132ms    AS6939 184.104.0.0/15
10 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 215.459ms    AS6939 216.66.80.0/20
11 185.98.161.2 () 364.377ms    AS200507 185.98.160.0/22
12 41.74.240.122 () 365.457ms    AS11259 41.74.240.0/20
13 197.216.102.14 () 367.306ms    AS11259 197.216.0.0/15
14 41.210.240.106 () 368.221ms    AS37081 41.210.192.0/18
15 41.210.241.72 () 364.805ms    AS37081 41.210.192.0/18
16 41.210.241.44 () 361.75ms    AS37081 41.210.192.0/18

1561537974.52; 2019-06-26 01:32:54.516924;  nrt-jp--203.181.248.51--AS7660; 169.239.34.10--169.239.34.0/24--AS37011; 116944
src=203.181.248.51 dst=169.239.34.10
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 0.22ms    AS7660 203.181.248.0/23
2 203.181.249.39 (nictixp1-vlan7.jp.apan.net) 0.385ms    AS7660 203.181.248.0/23
3 210.171.224.40 (as6939.ix.jpix.ad.jp) 0.657ms    AS4775 210.171.224.0/23
4 184.105.213.117 (100ge11-1.core1.sea1.he.net) 82.155ms    AS6939 184.104.0.0/15
5 184.105.223.194 (100ge4-2.core1.msp1.he.net) 114.636ms    AS6939 184.104.0.0/15
6 184.105.223.177 (100ge13-1.core2.chi1.he.net) 122.621ms    AS6939 184.104.0.0/15
7 184.105.223.162 (100ge16-1.core1.nyc4.he.net) 141.731ms    AS6939 184.104.0.0/15
8 72.52.92.165 (100ge16-2.core1.lon2.he.net) 206.436ms    AS6939 72.52.92.0/24
9 184.105.64.238 (100ge4-1.core1.lon3.he.net) 205.501ms    AS6939 184.104.0.0/15
10 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 212.582ms    AS6939 216.66.80.0/20
11 185.98.161.2 () 361.892ms    AS200507 185.98.160.0/22
12 41.74.240.122 () 362.493ms    AS11259 41.74.240.0/20
13 197.216.102.38 () 358.234ms    AS11259 197.216.0.0/15
14 41.222.238.26 () 357.067ms    AS37011 41.222.238.0/24

1561537977.87; 2019-06-26 01:32:57.868888;  nrt-jp--203.181.248.51--AS7660; 196.29.198.89--196.29.198.0/24--AS17400; 116945
src=203.181.248.51 dst=196.29.198.89
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 0.246ms    AS7660 203.181.248.0/23
2 203.181.102.129 () 0.342ms    AS2516 203.181.96.0/19
3 27.85.199.201 () 1.15ms    AS2516 27.85.0.0/16
4 106.187.13.10 () 102.497ms    AS2516 106.187.0.0/18
5 111.87.3.118 () 99.611ms    AS2516 111.87.0.0/17
6 38.142.245.137 () 103.001ms    AS174 38.0.0.0/8
7 154.54.43.13 (be3670.ccr22.sfo01.atlas.cogentco.com) 104.323ms    AS174 154.48.0.0/12
8 154.54.44.142 (be3110.ccr32.slc01.atlas.cogentco.com) 116.672ms    AS174 154.48.0.0/12
9 154.54.42.98 (be3038.ccr22.den01.atlas.cogentco.com) 127.05ms    AS174 154.48.0.0/12
10 154.54.31.90 (be3036.ccr22.mci01.atlas.cogentco.com) 144.443ms    AS174 154.48.0.0/12
11 154.54.44.170 (be2832.ccr42.ord01.atlas.cogentco.com) 155.988ms    AS174 154.48.0.0/12
12 154.54.7.130 (be2718.ccr22.cle04.atlas.cogentco.com) 158.526ms    AS174 154.48.0.0/12
13 154.54.29.174 (be2879.ccr22.alb02.atlas.cogentco.com) 169.495ms    AS174 154.48.0.0/12
14 154.54.0.222 (be3600.ccr32.bos01.atlas.cogentco.com) 172.481ms    AS174 154.48.0.0/12
15 154.54.82.37 () 238.148ms    AS174 154.48.0.0/12
16 154.54.57.106 (be2792.ccr21.lon02.atlas.cogentco.com) 237.857ms    AS174 154.48.0.0/12
17 149.6.149.74 () 241.223ms    AS174 149.6.0.0/15
18 41.221.249.145 () 237.661ms    AS17400 41.221.249.0/24
19 41.221.249.130 () 365.866ms    AS17400 41.221.249.0/24
20 41.221.249.181 () 361.112ms    AS17400 41.221.249.0/24
21 41.221.249.182 () 366.519ms    AS17400 41.221.249.0/24
22 41.221.249.181 () 361.248ms    AS17400 41.221.249.0/24

1561537981.23; 2019-06-26 01:33:01.232926;  nrt-jp--203.181.248.51--AS7660; 41.70.235.182--41.70.192.0/18--AS37081; 116946
src=203.181.248.51 dst=41.70.235.182
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 0.235ms    AS7660 203.181.248.0/23
2 203.181.249.39 (nictixp1-vlan7.jp.apan.net) 0.471ms    AS7660 203.181.248.0/23
3 210.171.224.40 (as6939.ix.jpix.ad.jp) 0.666ms    AS4775 210.171.224.0/23
4 184.105.213.117 (100ge11-1.core1.sea1.he.net) 82.018ms    AS6939 184.104.0.0/15
5 184.105.223.194 (100ge4-2.core1.msp1.he.net) 114.556ms    AS6939 184.104.0.0/15
6 184.105.223.177 (100ge13-1.core2.chi1.he.net) 122.539ms    AS6939 184.104.0.0/15
7 184.104.193.37 () 144.101ms    AS6939 184.104.0.0/15
8 72.52.92.165 (100ge16-2.core1.lon2.he.net) 208.697ms    AS6939 72.52.92.0/24
9 184.105.64.238 (100ge4-1.core1.lon3.he.net) 208.058ms    AS6939 184.104.0.0/15
10 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 215.125ms    AS6939 216.66.80.0/20
11 185.98.161.2 () 383.339ms    AS200507 185.98.160.0/22
12 41.74.240.122 () 364.942ms    AS11259 41.74.240.0/20
13 197.216.102.14 () 367.075ms    AS11259 197.216.0.0/15
14 41.210.240.175 () 366.809ms    AS37081 41.210.192.0/18
15 41.210.241.72 () 362.015ms    AS37081 41.210.192.0/18
16 41.210.241.36 () 367.614ms    AS37081 41.210.192.0/18
17 41.210.243.218 () 362.728ms    AS37081 41.210.192.0/18
18 41.70.235.182 () 5218.592ms    AS37081 41.70.192.0/18

1561537984.6; 2019-06-26 01:33:04.596806;  nrt-jp--203.181.248.51--AS7660; 197.148.2.125--197.148.0.0/21--AS36907; 116947
src=203.181.248.51 dst=197.148.2.125
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 19.793ms    AS7660 203.181.248.0/23
2 203.181.249.39 (nictixp1-vlan7.jp.apan.net) 0.336ms    AS7660 203.181.248.0/23
3 210.171.224.40 (as6939.ix.jpix.ad.jp) 0.643ms    AS4775 210.171.224.0/23
4 184.105.213.117 (100ge11-1.core1.sea1.he.net) 82.169ms    AS6939 184.104.0.0/15
5 184.105.223.194 (100ge4-2.core1.msp1.he.net) 114.579ms    AS6939 184.104.0.0/15
6 184.105.223.177 (100ge13-1.core2.chi1.he.net) 122.8ms    AS6939 184.104.0.0/15
7 184.105.223.162 (100ge16-1.core1.nyc4.he.net) 141.823ms    AS6939 184.104.0.0/15
8 72.52.92.165 (100ge16-2.core1.lon2.he.net) 206.492ms    AS6939 72.52.92.0/24
9 184.105.64.238 (100ge4-1.core1.lon3.he.net) 205.447ms    AS6939 184.104.0.0/15
10 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 212.656ms    AS6939 216.66.80.0/20
11 185.98.161.2 () 362.501ms    AS200507 185.98.160.0/22
12 41.74.240.106 () 361.425ms    AS11259 41.74.240.0/20
13 41.74.250.34 () 291.974ms    AS11259 41.74.240.0/20
14 196.202.252.9 (lad-cr1.tvcabo.ao) 289.234ms    AS36907 196.202.252.0/22
15 196.202.252.6 (lad-cs1.tvcabo.ao) 298.313ms    AS36907 196.202.252.0/22
16 196.202.252.47 (lad-far01.tvcabo.ao) 295.427ms    AS36907 196.202.252.0/22

1561537987.96; 2019-06-26 01:33:07.956870;  hkg-cn--213.254.227.26--AS3257; 41.205.57.149--41.205.48.0/20--AS36907; 116948
src=213.254.227.26 dst=41.205.57.149
1 213.254.227.25 (ae1-46.cr1-hkg1.ip4.gtt.net) 0.252ms    AS8928 213.254.227.0/24
2 213.200.115.165 () 164.747ms    AS3257 213.200.64.0/18
3 77.67.74.2 (portugal-telecom-gw.ip4.gtt.net) 180.352ms    AS3257 77.67.0.0/17
4 195.8.1.61 (lis1-cr1-hu12-0-0.cprm.net) 204.058ms    AS8657 195.8.0.0/19
5 195.8.10.202 (angolatelecom1.cprm.net) 312.726ms    AS8657 195.8.0.0/19
6 41.74.240.106 () 327.608ms    AS11259 41.74.240.0/20
7 41.74.250.34 () 304.182ms    AS11259 41.74.240.0/20
8 196.202.252.9 (lad-cr1.tvcabo.ao) 314.825ms    AS36907 196.202.252.0/22
9 196.202.252.6 (lad-cs1.tvcabo.ao) 303.702ms    AS36907 196.202.252.0/22

1561537995.23; 2019-06-26 01:33:15.232832;  hkg-cn--213.254.227.26--AS3257; 41.210.252.149--41.210.192.0/18--AS37081; 116949
src=213.254.227.26 dst=41.210.252.149
1 213.254.227.25 (ae1-46.cr1-hkg1.ip4.gtt.net) 0.281ms    AS8928 213.254.227.0/24
2 89.149.137.201 (xe-9-1-5.cr1-lon1.ip4.gtt.net) 180.954ms    AS3257 89.149.128.0/18
3 46.33.78.58 (ip4.gtt.net) 179.026ms    AS3257 46.33.64.0/19
4 185.148.112.98 (pe2-nce024.pt.lis.as37468.angolacables.ao) 208.403ms    AS37468 185.148.112.96/30
5 185.148.112.25 (pe1-nce013.pt.lis.as37468.angolacables.ao) 206.368ms    AS37468 185.148.112.24/30
6 197.149.151.46 () 323.714ms    AS37468 197.149.148.0/22
7 41.74.240.122 () 323.547ms    AS11259 41.74.240.0/20
8 197.216.102.14 () 336.207ms    AS11259 197.216.0.0/15
9 41.210.240.173 () 325.274ms    AS37081 41.210.192.0/18
10 41.210.240.155 () 328.887ms    AS37081 41.210.192.0/18
11 41.210.240.154 () 325.101ms    AS37081 41.210.192.0/18
12 41.210.240.155 () 326.6ms    AS37081 41.210.192.0/18

1561538004.14; 2019-06-26 01:33:24.141046;  hkg-cn--213.254.227.26--AS3257; 154.116.137.231--154.116.128.0/17--AS327806; 116950
src=213.254.227.26 dst=154.116.137.231
1 213.254.227.25 (ae1-46.cr1-hkg1.ip4.gtt.net) 0.284ms    AS8928 213.254.227.0/24
2 213.200.115.165 () 164.74ms    AS3257 213.200.64.0/18
3 77.67.74.2 (portugal-telecom-gw.ip4.gtt.net) 180.111ms    AS3257 77.67.0.0/17
4 195.8.1.61 (lis1-cr1-hu12-0-0.cprm.net) 203.718ms    AS8657 195.8.0.0/19
5 195.8.10.202 (angolatelecom1.cprm.net) 312.027ms    AS8657 195.8.0.0/19
6 41.74.240.106 () 311.503ms    AS11259 41.74.240.0/20
7 149.6.149.74 () 246.328ms    AS174 149.6.0.0/15
8 41.221.249.145 () 246.217ms    AS17400 41.221.249.0/24
9 41.221.249.130 () 371.735ms    AS17400 41.221.249.0/24
10 213.254.227.25 (ae1-46.cr1-hkg1.ip4.gtt.net) 0.283ms    AS8928 213.254.227.0/24

1561538007.72; 2019-06-26 01:33:27.716916;  cjj-kr--150.183.95.135--AS1237; 41.70.241.149--41.70.192.0/18--AS37081; 116951

1561538011.06; 2019-06-26 01:33:31.064890;  hkg-cn--213.254.227.26--AS3257; 41.205.46.62--41.205.40.0/21--AS36907; 116952
src=213.254.227.26 dst=41.205.46.62
1 213.254.227.25 (ae1-46.cr1-hkg1.ip4.gtt.net) 0.259ms    AS8928 213.254.227.0/24
2 213.200.115.165 () 164.87ms    AS3257 213.200.64.0/18
3 77.67.74.2 (portugal-telecom-gw.ip4.gtt.net) 179.452ms    AS3257 77.67.0.0/17
4 195.8.1.61 (lis1-cr1-hu12-0-0.cprm.net) 205.571ms    AS8657 195.8.0.0/19
5 195.8.10.202 (angolatelecom1.cprm.net) 343.375ms    AS8657 195.8.0.0/19
6 41.74.240.122 () 313.382ms    AS11259 41.74.240.0/20
7 41.74.250.18 () 306.115ms    AS11259 41.74.240.0/20
8 196.202.252.9 (lad-cr1.tvcabo.ao) 316.471ms    AS36907 196.202.252.0/22
9 196.202.252.6 (lad-cs1.tvcabo.ao) 306.584ms    AS36907 196.202.252.0/22
10 196.202.252.51 (lad-ar1.tvcabo.ao) 305.317ms    AS36907 196.202.252.0/22
11 41.205.46.62 (cust62-46.205.41.tvcabo.ao) 310.262ms    AS36907 41.205.40.0/21

1561538014.46; 2019-06-26 01:33:34.464667;  nrt-jp--203.181.248.51--AS7660; 41.205.60.199--41.205.48.0/20--AS36907; 116953
src=203.181.248.51 dst=41.205.60.199
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 0.223ms    AS7660 203.181.248.0/23
2 203.181.249.39 (nictixp1-vlan7.jp.apan.net) 0.38ms    AS7660 203.181.248.0/23
3 210.171.224.40 (as6939.ix.jpix.ad.jp) 0.708ms    AS4775 210.171.224.0/23
4 184.105.213.117 (100ge11-1.core1.sea1.he.net) 82.133ms    AS6939 184.104.0.0/15
5 184.105.223.194 (100ge4-2.core1.msp1.he.net) 114.636ms    AS6939 184.104.0.0/15
6 184.105.223.177 (100ge13-1.core2.chi1.he.net) 122.73ms    AS6939 184.104.0.0/15
7 184.105.223.162 (100ge16-1.core1.nyc4.he.net) 141.427ms    AS6939 184.104.0.0/15
8 72.52.92.165 (100ge16-2.core1.lon2.he.net) 207.534ms    AS6939 72.52.92.0/24
9 184.105.64.238 (100ge4-1.core1.lon3.he.net) 206.73ms    AS6939 184.104.0.0/15
10 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 213.862ms    AS6939 216.66.80.0/20
11 185.98.161.2 () 367.327ms    AS200507 185.98.160.0/22
12 41.74.240.106 () 362.453ms    AS11259 41.74.240.0/20
13 41.74.250.34 () 293.026ms    AS11259 41.74.240.0/20
14 196.202.252.9 (lad-cr1.tvcabo.ao) 290.376ms    AS36907 196.202.252.0/22
15 196.202.252.6 (lad-cs1.tvcabo.ao) 291.711ms    AS36907 196.202.252.0/22
16 41.205.60.199 () 293.544ms    AS36907 41.205.48.0/20

1561538017.79; 2019-06-26 01:33:37.792757;  dac-bd--119.40.82.245--AS24122; 154.66.82.97--154.66.80.0/22--AS37603; 116954
src=119.40.82.245 dst=154.66.82.97
1 119.40.82.129 () 0.479ms    AS24122 119.40.82.0/24
2 10.10.2.17 () 0.592ms    ASNone None
3 10.10.1.13 () 0.74ms    ASNone None
4 10.10.1.66 () 2.287ms    ASNone None
5 103.7.248.61 () 1.476ms    AS10075 103.7.248.0/22
6 163.47.159.158 () 1.244ms    AS10075 163.47.159.0/24
7 180.87.39.45 (ix-ae-56-0.tcore2.mlv-mumbai.as6453.net) 45.98ms    AS6453 180.87.0.0/17
8 180.87.38.1 (if-ae-2-2.tcore1.mlv-mumbai.as6453.net) 160.184ms    AS6453 180.87.0.0/17
9 180.87.38.126 (if-ae-5-6.tcore1.wyn-marseille.as6453.net) 159.883ms    AS6453 180.87.0.0/17
10 80.231.217.2 (if-ae-2-2.tcore2.wyn-marseille.as6453.net) 159.549ms    AS6453 80.231.0.0/16
11 80.231.200.6 (if-ae-5-2.tcore1.wv6-madrid.as6453.net) 160.315ms    AS6453 80.231.0.0/16
12 80.231.91.66 (if-ae-11-2.tcore2.wv6-madrid.as6453.net) 160.032ms    AS6453 80.231.0.0/16
13 80.231.159.66 (if-ae-16-4.tcore2.pv9-lisbon.as6453.net) 156.769ms    AS6453 80.231.0.0/16
14 80.231.159.26 () 207.266ms    AS6453 80.231.0.0/16
15 185.148.112.17 (pe2-nc021.ang.sgn.as37468.angolacables.ao) 323.658ms    AS37468 185.148.112.16/30
16 197.149.149.149 (pe2-nc023.ang.lua.as37468.angolacables.ao) 309.742ms    AS37468 197.149.149.148/30
17 197.149.151.3 (pe1-ne011.ang.lua.as37468.angolacables.ao) 320.329ms    AS37468 197.149.151.3/32
18 197.149.148.110 () 308.817ms    AS37468 197.149.148.0/22
19 197.149.148.110 () 3307.487ms    AS37468 197.149.148.0/22

1561538021.09; 2019-06-26 01:33:41.092878;  dac-bd--119.40.82.245--AS24122; 196.216.198.113--196.216.198.0/24--AS37448; 116955
src=119.40.82.245 dst=196.216.198.113
1 119.40.82.129 () 0.488ms    AS24122 119.40.82.0/24
2 10.10.2.17 () 0.623ms    ASNone None
3 10.10.1.13 () 21.84ms    ASNone None
4 10.10.1.66 () 0.641ms    ASNone None
5 103.7.248.61 () 1.559ms    AS10075 103.7.248.0/22
6 163.47.159.158 () 1.292ms    AS10075 163.47.159.0/24
7 180.87.39.45 (ix-ae-56-0.tcore2.mlv-mumbai.as6453.net) 42.704ms    AS6453 180.87.0.0/17
8 180.87.38.1 (if-ae-2-2.tcore1.mlv-mumbai.as6453.net) 156.68ms    AS6453 180.87.0.0/17
9 180.87.38.126 (if-ae-5-6.tcore1.wyn-marseille.as6453.net) 156.456ms    AS6453 180.87.0.0/17
10 80.231.217.2 (if-ae-2-2.tcore2.wyn-marseille.as6453.net) 154.28ms    AS6453 80.231.0.0/16
11 80.231.200.6 (if-ae-5-2.tcore1.wv6-madrid.as6453.net) 157.249ms    AS6453 80.231.0.0/16
12 80.231.91.66 (if-ae-11-2.tcore2.wv6-madrid.as6453.net) 156.847ms    AS6453 80.231.0.0/16
13 80.231.159.54 (if-ae-16-3.tcore2.pv9-lisbon.as6453.net) 157.293ms    AS6453 80.231.0.0/16
14 80.231.159.26 () 203.964ms    AS6453 80.231.0.0/16
15 185.148.112.21 (pe2-nc022.ang.sgn.as37468.angolacables.ao) 306.45ms    AS37468 185.148.112.20/30
16 197.149.149.149 (pe2-nc023.ang.lua.as37468.angolacables.ao) 306.107ms    AS37468 197.149.149.148/30
17 197.149.151.19 (pe1-ne012.ang.lua.as37468.angolacables.ao) 318.513ms    AS37468 197.149.151.19/32
18 197.149.148.70 () 309.371ms    AS37468 197.149.148.0/22
19 196.202.252.9 (lad-cr1.tvcabo.ao) 343.927ms    AS36907 196.202.252.0/22
20 196.202.252.174 () 312.845ms    AS36907 196.202.252.0/22

1561538031.11; 2019-06-26 01:33:51.113030;  nrt-jp--203.181.248.51--AS7660; 155.89.235.242--155.89.0.0/16--AS37081; 116956
src=203.181.248.51 dst=155.89.235.242
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 0.218ms    AS7660 203.181.248.0/23

1561538039.94; 2019-06-26 01:33:59.944795;  cjj-kr--150.183.95.135--AS1237; 154.116.237.3--154.116.128.0/17--AS327806; 116957
src=150.183.95.135 dst=154.116.237.3
1 150.183.95.1 () 0.176ms    AS1237 150.183.0.0/16
2 134.75.23.9 () 0.211ms    AS1237 134.75.0.0/16
3 134.75.5.201 () 157.815ms    AS1237 134.75.0.0/16
4 134.75.2.1 () 2.986ms    AS1237 134.75.0.0/16
5 134.75.5.210 () 3.365ms    AS1237 134.75.0.0/16
6 203.234.255.165 () 4.46ms    AS4766 203.234.0.0/16
7 112.174.85.17 () 4.684ms    AS4766 112.168.0.0/13
8 112.174.83.6 () 4.593ms    AS4766 112.168.0.0/13
9 112.174.87.234 () 136.411ms    AS4766 112.168.0.0/13
10 80.249.208.217 (ams1-cr1-te0100.cprm.net) 280.483ms    AS8732 80.249.208.0/21
11 195.8.0.229 (lis1-cr1-te8-0-1.cprm.net) 323.308ms    AS8657 195.8.0.0/19
12 195.8.10.202 (angolatelecom1.cprm.net) 414.588ms    AS8657 195.8.0.0/19
13 41.74.240.106 () 408.511ms    AS11259 41.74.240.0/20
14 154.54.38.105 (be2572.ccr21.lon01.atlas.cogentco.com) 304.971ms    AS174 154.48.0.0/12
15 149.11.30.25 (te0-7-1-5.rcr21.b015591-1.lon01.atlas.cogentco.com) 277.586ms    AS174 149.11.0.0/16
16 154.54.38.105 (be2572.ccr21.lon01.atlas.cogentco.com) 277.275ms    AS174 154.48.0.0/12

1561538050.54; 2019-06-26 01:34:10.541013;  nrt-jp--203.181.248.51--AS7660; 154.116.180.245--154.116.128.0/17--AS327806; 116958
src=203.181.248.51 dst=154.116.180.245
1 203.181.248.60 (tpr5-xe0-0-0-v2.jp.apan.net) 0.228ms    AS7660 203.181.248.0/23
2 203.181.249.39 (nictixp1-vlan7.jp.apan.net) 0.426ms    AS7660 203.181.248.0/23
3 210.171.224.40 (as6939.ix.jpix.ad.jp) 0.656ms    AS4775 210.171.224.0/23
4 184.105.213.117 (100ge11-1.core1.sea1.he.net) 82.103ms    AS6939 184.104.0.0/15
5 184.105.223.194 (100ge4-2.core1.msp1.he.net) 114.756ms    AS6939 184.104.0.0/15
6 184.105.223.177 (100ge13-1.core2.chi1.he.net) 124.001ms    AS6939 184.104.0.0/15
7 184.104.193.37 () 144.37ms    AS6939 184.104.0.0/15
8 72.52.92.165 (100ge16-2.core1.lon2.he.net) 208.957ms    AS6939 72.52.92.0/24
9 184.105.64.238 (100ge4-1.core1.lon3.he.net) 208.039ms    AS6939 184.104.0.0/15
10 216.66.87.106 (vuetel-italia-spa.10gigabitethernet11-10.core1.lon3.he.net) 215.499ms    AS6939 216.66.80.0/20
11 185.98.161.2 () 364.219ms    AS200507 185.98.160.0/22
12 195.8.0.205 () 322.636ms    AS8657 195.8.0.0/19
13 149.11.30.25 (te0-7-1-5.rcr21.b015591-1.lon01.atlas.cogentco.com) 306.244ms    AS174 149.11.0.0/16
14 154.54.38.109 (be2602.ccr22.lon01.atlas.cogentco.com) 300.375ms    AS174 154.48.0.0/12
15 154.54.58.173 (be2870.ccr41.lon13.atlas.cogentco.com) 300.673ms    AS174 154.48.0.0/12
16 154.54.56.78 (be2791.ccr21.lon02.atlas.cogentco.com) 306.854ms    AS174 154.48.0.0/12
17 149.6.149.74 () 307.568ms    AS174 149.6.0.0/15
18 41.221.249.145 () 303.377ms    AS17400 41.221.249.0/24
19 41.221.249.130 () 431.299ms    AS17400 41.221.249.0/24
20 41.221.249.130 () 432.164ms    AS17400 41.221.249.0/24

1561538060.09; 2019-06-26 01:34:20.089003;  dac-bd--119.40.82.245--AS24122; 154.65.237.209--154.65.128.0/17--AS37081; 116959
